match_id,batter,batsman_runs
392198,PJ Sangwan,1
392198,RA Jadeja,16
392198,RJ Quiney,4
392198,SA Asnodkar,11
392198,SK Warne,0
392198,TM Dilshan,7
392198,V Sehwag,16
392198,YK Pathan,62
392199,AB Agarkar,6
392199,BB McCullum,0
392199,BJ Hodge,17
392199,CH Gayle,40
392199,JH Kallis,23
392199,KP Pietersen,13
392199,LR Shukla,2
392199,MK Pandey,2
392199,MN van Wyk,43
392199,MV Boucher,25
392199,RE van der Merwe,9
392199,SC Ganguly,1
392199,SP Goswami,43
392199,V Kohli,19
392199,WP Saha,21
392200,AM Nayar,15
392200,DJ Bravo,15
392200,DPMD Jayawardene,7
392200,Harbhajan Singh,6
392200,IK Pathan,7
392200,JP Duminy,59
392200,K Goel,12
392200,KC Sangakkara,45
392200,PP Chawla,0
392200,RR Powar,10
392200,RS Bopara,6
392200,S Dhawan,3
392200,SR Tendulkar,1
392200,SS Tiwary,6
392200,ST Jayasuriya,0
392200,WA Mota,5
392200,Yuvraj Singh,10
392201,AA Bilakhia,22
392201,AB de Villiers,5
392201,AC Gilchrist,8
392201,DR Smith,48
392201,G Gambhir,17
392201,HH Gibbs,0
392201,KD Karthik,41
392201,M Manhas,3
392201,PP Ojha,1
392201,RG Sharma,17
392201,RP Singh,2
392201,Shoaib Ahmed,0
392201,TL Suman,23
392201,TM Dilshan,52
392201,V Sehwag,20
392201,Y Venugopal Rao,16
392202,AD Mascarenhas,8
392202,GC Smith,2
392202,JA Morkel,4
392202,JDP Oram,2
392202,M Rawat,8
392202,ML Hayden,1
392202,MM Patel,0
392202,MS Dhoni,22
392202,PA Patel,3
392202,RA Jadeja,37
392202,RJ Quiney,28
392202,S Badrinath,29
392202,SA Asnodkar,10
392202,SK Raina,98
392202,SK Trivedi,2
392202,SK Warne,3
392202,YK Pathan,20
392203,AM Nayar,10
392203,AM Rahane,10
392203,BB McCullum,5
392203,BJ Hodge,73
392203,CH Gayle,7
392203,GR Napier,15
392203,Harbhajan Singh,6
392203,JP Duminy,52
392203,LR Shukla,6
392203,MN van Wyk,32
392203,SC Ganguly,0
392203,SR Tendulkar,34
392203,ST Jayasuriya,6
392203,WP Saha,8
392203,Z Khan,2
392204,A Kumble,1
392204,DPMD Jayawardene,19
392204,IK Pathan,12
392204,JD Ryder,2
392204,JH Kallis,27
392204,K Goel,20
392204,KC Sangakkara,17
392204,KP Appanna,0
392204,MV Boucher,2
392204,P Kumar,9
392204,PP Chawla,3
392204,R Bishnoi,18
392204,RE van der Merwe,35
392204,RV Uthappa,19
392204,SM Katich,3
392204,SP Goswami,10
392204,TM Srivastava,0
392204,V Kohli,16
392204,Yuvraj Singh,50
392205,AA Bilakhia,1
392205,AC Gilchrist,39
392205,AS Raut,36
392205,DR Smith,7
392205,GC Smith,0
392205,HH Gibbs,8
392205,LA Carseldine,39
392205,NV Ojha,0
392205,RA Jadeja,12
392205,RG Sharma,38
392205,SA Asnodkar,0
392205,SK Warne,21
392205,SM Harwood,3
392205,TL Suman,41
392205,YK Pathan,24
392206,A Mishra,11
392206,AB de Villiers,0
392206,DA Warner,51
392206,G Gambhir,13
392206,JA Morkel,6
392206,JDP Oram,3
392206,KD Karthik,52
392206,L Balaji,2
392206,M Manhas,0
392206,M Muralitharan,3
392206,M Vijay,14
392206,ML Hayden,30
392206,MS Dhoni,6
392206,PJ Sangwan,0
392206,R Bhatia,2
392206,S Badrinath,45
392206,SB Jakati,13
392206,SK Raina,32
392206,TM Dilshan,13
392207,BB McCullum,19
392207,BJ Hodge,70
392207,CH Gayle,17
392207,DPMD Jayawardene,52
392207,IK Pathan,19
392207,KC Sangakkara,0
392207,MN van Wyk,18
392207,S Sohal,25
392207,SC Ganguly,22
392207,SM Katich,34
392207,Yuvraj Singh,14
392208,AM Nayar,29
392208,AM Rahane,0
392208,DJ Bravo,50
392208,JH Kallis,69
392208,JP Duminy,1
392208,RV Uthappa,66
392208,SR Tendulkar,11
392208,ST Jayasuriya,52
392208,W Jaffer,7
392209,AC Gilchrist,0
392209,DR Smith,49
392209,HH Gibbs,0
392209,JA Morkel,4
392209,M Vijay,31
392209,ML Hayden,43
392209,MS Dhoni,58
392209,PP Ojha,0
392209,RG Sharma,21
392209,RJ Harris,1
392209,RP Singh,2
392209,SK Raina,32
392209,Shoaib Ahmed,1
392209,TL Suman,17
392209,VVS Laxman,0
392209,Y Venugopal Rao,2
392210,AS Raut,1
392210,DPMD Jayawardene,9
392210,GC Smith,77
392210,IK Pathan,19
392210,K Goel,1
392210,KC Sangakkara,11
392210,LA Carseldine,16
392210,NV Ojha,68
392210,PP Chawla,6
392210,RA Jadeja,33
392210,RR Powar,6
392210,S Sohal,0
392210,S Sreesanth,4
392210,SM Katich,10
392210,YK Pathan,12
392210,Yuvraj Singh,48
392211,BB McCullum,35
392211,BJ Hodge,10
392211,DA Warner,36
392211,G Gambhir,71
392211,MC Henriques,30
392211,MN van Wyk,74
392211,TM Dilshan,42
392211,WP Saha,1
392212,AC Gilchrist,25
392212,AM Nayar,1
392212,DB Ravi Teja,4
392212,DJ Bravo,13
392212,DR Smith,16
392212,DS Kulkarni,7
392212,HH Gibbs,0
392212,Harbhajan Singh,0
392212,JP Duminy,52
392212,PR Shah,29
392212,RG Sharma,38
392212,RJ Harris,5
392212,RR Raje,11
392212,SR Tendulkar,2
392212,SS Tiwary,3
392212,ST Jayasuriya,5
392212,TL Suman,20
392212,Y Venugopal Rao,28
392213,D du Preez,10
392213,GC Smith,20
392213,JH Kallis,10
392213,LA Carseldine,9
392213,MV Boucher,6
392213,NV Ojha,52
392213,P Kumar,7
392213,R Dravid,0
392213,R Vinay Kumar,12
392213,RA Jadeja,1
392213,RE van der Merwe,15
392213,RV Uthappa,17
392213,V Kohli,15
392213,W Jaffer,8
392213,YK Pathan,22
392214,DPMD Jayawardene,44
392214,JA Morkel,2
392214,K Goel,14
392214,ML Hayden,89
392214,MS Dhoni,56
392214,S Badrinath,0
392214,S Sohal,2
392214,SK Raina,32
392214,SM Katich,50
392214,Yuvraj Singh,58
392215,AB de Villiers,50
392215,AM Nayar,18
392215,AM Rahane,12
392215,DA Warner,21
392215,DJ Bravo,35
392215,DS Kulkarni,1
392215,G Gambhir,19
392215,Harbhajan Singh,10
392215,JP Duminy,0
392215,KD Karthik,5
392215,L Ronchi,0
392215,PR Shah,11
392215,RR Raje,1
392215,SR Tendulkar,15
392215,TM Dilshan,17
392216,A Symonds,60
392216,AC Gilchrist,20
392216,B Lee,14
392216,DPMD Jayawardene,43
392216,HH Gibbs,13
392216,IK Pathan,10
392216,KC Sangakkara,25
392216,PP Chawla,8
392216,RG Sharma,9
392216,S Sohal,30
392216,SM Katich,9
392216,TL Suman,27
392216,WA Mota,3
392216,Y Venugopal Rao,32
392216,Yuvraj Singh,18
392217,AS Raut,7
392217,GC Smith,30
392217,JDP Oram,1
392217,LA Carseldine,9
392217,M Vijay,10
392217,ML Hayden,48
392217,NV Ojha,0
392217,RA Jadeja,27
392217,S Badrinath,59
392217,SA Asnodkar,26
392217,SK Raina,13
392217,SK Warne,21
392217,SM Harwood,6
392217,YK Pathan,7
392218,A Kumble,7
392218,AM Rahane,62
392218,JH Kallis,12
392218,JP Duminy,59
392218,LRPL Taylor,16
392218,MV Boucher,48
392218,R Dravid,10
392218,R Vinay Kumar,7
392218,RE van der Merwe,3
392218,RV Uthappa,4
392218,SR Tendulkar,0
392218,ST Jayasuriya,29
392218,V Kohli,20
392219,AB Agarkar,39
392219,AB de Villiers,40
392219,BB McCullum,6
392219,BJ Hodge,0
392219,DA Warner,36
392219,G Gambhir,18
392219,KD Karthik,17
392219,M Kartik,11
392219,MC Henriques,2
392219,MN van Wyk,0
392219,SC Ganguly,44
392219,TM Dilshan,1
392219,WP Saha,0
392219,Yashpal Singh,13
392220,A Symonds,30
392220,AC Gilchrist,10
392220,AS Raut,1
392220,DB Ravi Teja,7
392220,DR Smith,47
392220,GC Smith,1
392220,LA Carseldine,8
392220,M Morkel,8
392220,MM Patel,5
392220,NV Ojha,16
392220,RA Jadeja,19
392220,RG Sharma,9
392220,SA Asnodkar,44
392220,SK Trivedi,1
392220,SK Warne,0
392220,TL Suman,29
392220,WPUJC Vaas,20
392220,Y Venugopal Rao,12
392220,YK Pathan,6
392221,AD Mathews,16
392221,AN Ghosh,7
392221,BB McCullum,84
392221,DJ Hussey,43
392221,JD Ryder,22
392221,JH Kallis,32
392221,LRPL Taylor,81
392221,MV Boucher,13
392221,R Dravid,12
392221,RV Uthappa,7
392221,SC Ganguly,4
392221,WP Saha,10
392222,AM Rahane,1
392222,B Lee,8
392222,DJ Bravo,70
392222,IK Pathan,0
392222,K Goel,20
392222,KC Sangakkara,8
392222,LA Pomersbach,5
392222,S Sohal,43
392222,S Sreesanth,1
392222,SM Katich,0
392222,SR Tendulkar,41
392222,ST Jayasuriya,4
392222,WA Mota,4
392222,Yuvraj Singh,12
392223,A Mishra,2
392223,A Symonds,41
392223,AB de Villiers,44
392223,AC Gilchrist,64
392223,DA Warner,4
392223,DB Ravi Teja,27
392223,DR Smith,1
392223,G Gambhir,19
392223,KD Karthik,44
392223,PP Ojha,0
392223,R Bhatia,0
392223,RG Sharma,6
392223,RP Singh,0
392223,Shoaib Ahmed,0
392223,TL Suman,3
392223,TM Dilshan,37
392223,V Sehwag,11
392223,WPUJC Vaas,10
392223,Y Venugopal Rao,1
392224,B Akhil,0
392224,JA Morkel,9
392224,JDP Oram,7
392224,JH Kallis,0
392224,L Balaji,0
392224,LRPL Taylor,46
392224,M Muralitharan,4
392224,M Vijay,5
392224,ML Hayden,60
392224,MS Dhoni,18
392224,MV Boucher,5
392224,P Kumar,12
392224,R Dravid,8
392224,R Vinay Kumar,6
392224,RE van der Merwe,3
392224,RV Uthappa,6
392224,S Badrinath,2
392224,SB Jakati,7
392224,SK Raina,13
392224,V Kohli,38
392225,AM Nayar,35
392225,AM Rahane,3
392225,C Nanda,0
392225,DJ Bravo,1
392225,DS Kulkarni,1
392225,GC Smith,19
392225,Harbhajan Singh,7
392225,J Botha,2
392225,JP Duminy,4
392225,NV Ojha,1
392225,RA Jadeja,42
392225,RJ Quiney,51
392225,SD Chitnis,6
392225,SL Malinga,0
392225,SR Tendulkar,40
392225,ST Jayasuriya,16
392225,YK Pathan,17
392225,YV Takawale,18
392226,A Nehra,1
392226,AB de Villiers,11
392226,DL Vettori,1
392226,G Gambhir,8
392226,IK Pathan,21
392226,KC Sangakkara,43
392226,KD Karthik,32
392226,LA Pomersbach,9
392226,M Manhas,26
392226,MF Maharoof,3
392226,PJ Sangwan,5
392226,R Bhatia,0
392226,S Sohal,3
392226,SM Katich,20
392226,TM Dilshan,10
392226,V Sehwag,9
392226,Yuvraj Singh,18
392227,AM Nayar,33
392227,DJ Bravo,5
392227,Harbhajan Singh,1
392227,JP Duminy,62
392227,ML Hayden,60
392227,MS Dhoni,23
392227,PA Patel,0
392227,S Badrinath,22
392227,SK Raina,20
392227,SR Tendulkar,11
392227,ST Jayasuriya,30
392228,A Symonds,18
392228,AC Gilchrist,43
392228,BB McCullum,20
392228,BJ Hodge,48
392228,DJ Hussey,43
392228,HH Gibbs,28
392228,Mashrafe Mortaza,2
392228,RG Sharma,32
392228,SC Ganguly,33
392228,TL Suman,31
392228,WP Saha,7
392228,Y Venugopal Rao,7
392229,A Symonds,25
392229,AC Gilchrist,23
392229,B Lee,0
392229,DB Ravi Teja,10
392229,HH Gibbs,26
392229,IK Pathan,17
392229,KC Sangakkara,56
392229,LA Pomersbach,1
392229,PP Chawla,1
392229,RG Sharma,42
392229,RJ Harris,2
392229,RP Singh,0
392229,S Sohal,9
392229,SM Katich,11
392229,TL Suman,0
392229,WA Mota,12
392229,Y Venugopal Rao,0
392229,Yuvraj Singh,20
392230,A Singh,0
392230,AB de Villiers,79
392230,AS Raut,11
392230,G Gambhir,8
392230,GC Smith,0
392230,J Botha,37
392230,KD Karthik,23
392230,MM Patel,23
392230,NV Ojha,9
392230,RA Jadeja,24
392230,RJ Quiney,6
392230,SK Trivedi,6
392230,SK Warne,6
392230,TM Dilshan,33
392230,V Sehwag,2
392230,YK Pathan,1
392231,BB McCullum,81
392231,BJ Hodge,71
392231,DJ Hussey,3
392231,GJ Bailey,30
392231,JA Morkel,21
392231,MS Dhoni,40
392231,PA Patel,25
392231,SC Ganguly,4
392231,SK Raina,52
392231,WP Saha,25
392232,AB McDonald,3
392232,AB de Villiers,28
392232,DL Vettori,4
392232,G Gambhir,27
392232,JH Kallis,58
392232,KD Karthik,31
392232,LRPL Taylor,25
392232,M Manhas,0
392232,MF Maharoof,18
392232,MV Boucher,10
392232,R Dravid,38
392232,RV Uthappa,1
392232,V Sehwag,0
392232,Y Nagar,20
392233,A Singh,1
392233,AB Agarkar,13
392233,BB McCullum,9
392233,BJ Hodge,6
392233,DJ Hussey,9
392233,J Botha,8
392233,LR Shukla,48
392233,MM Patel,5
392233,NK Patel,14
392233,NV Ojha,22
392233,RA Jadeja,14
392233,RJ Quiney,1
392233,SA Asnodkar,4
392233,SC Ganguly,0
392233,SK Warne,18
392233,SS Shaikh,6
392233,T Henderson,0
392233,YK Pathan,9
392233,Yashpal Singh,6
392234,B Lee,6
392234,GJ Bailey,15
392234,IK Pathan,14
392234,JDP Oram,17
392234,KC Sangakkara,7
392234,L Balaji,2
392234,LA Pomersbach,26
392234,M Muralitharan,1
392234,MS Dhoni,2
392234,MS Gony,7
392234,PA Patel,32
392234,PP Chawla,4
392234,R Ashwin,8
392234,RR Powar,7
392234,S Badrinath,4
392234,S Sohal,3
392234,SK Raina,20
392234,SM Katich,8
392234,T Thushara,1
392234,WA Mota,5
392234,Yuvraj Singh,6
392235,A Mishra,13
392235,AB de Villiers,6
392235,AM Nayar,4
392235,AM Rahane,56
392235,DA Warner,15
392235,G Gambhir,47
392235,Harbhajan Singh,12
392235,JP Duminy,9
392235,KD Karthik,0
392235,Mohammad Ashraful,2
392235,PR Shah,12
392235,R Bhatia,2
392235,SR Tendulkar,46
392235,ST Jayasuriya,0
392235,TM Dilshan,24
392235,V Sehwag,50
392236,A Symonds,18
392236,AA Bilakhia,16
392236,AC Gilchrist,15
392236,HH Gibbs,60
392236,JH Kallis,5
392236,LRPL Taylor,1
392236,MK Pandey,114
392236,R Dravid,6
392236,RE van der Merwe,23
392236,RG Sharma,12
392236,RJ Harris,4
392236,TL Suman,12
392236,V Kohli,19
392236,Y Venugopal Rao,8
392237,A Mishra,0
392237,A Symonds,24
392237,AA Bilakhia,10
392237,AB de Villiers,26
392237,AC Gilchrist,85
392237,DA Warner,0
392237,G Gambhir,0
392237,HH Gibbs,0
392237,KD Karthik,9
392237,PJ Sangwan,0
392237,R Bhatia,4
392237,RG Sharma,5
392237,TL Suman,24
392237,TM Dilshan,65
392237,V Sehwag,39
392238,JA Morkel,20
392238,JDP Oram,9
392238,JH Kallis,9
392238,LRPL Taylor,17
392238,MK Pandey,48
392238,ML Hayden,26
392238,MS Dhoni,28
392238,PA Patel,36
392238,R Dravid,44
392238,RE van der Merwe,2
392238,S Badrinath,1
392238,SK Raina,20
392238,V Kohli,24
392239,A Kumble,1
392239,A Symonds,33
392239,AA Bilakhia,6
392239,AC Gilchrist,0
392239,HH Gibbs,53
392239,JH Kallis,15
392239,LRPL Taylor,27
392239,MK Pandey,4
392239,MV Boucher,5
392239,P Kumar,2
392239,R Dravid,9
392239,R Vinay Kumar,8
392239,RE van der Merwe,32
392239,RG Sharma,24
392239,RJ Harris,9
392239,RV Uthappa,17
392239,TL Suman,10
392239,V Kohli,7
392239,Y Venugopal Rao,0
419106,A Symonds,5
419106,AC Gilchrist,54
419106,AD Mathews,65
419106,Anirudh Singh,14
419106,BJ Hodge,13
419106,CA Pujara,10
419106,HH Gibbs,19
419106,Jaskaran Singh,4
419106,MK Tiwary,0
419106,OA Shah,58
419106,RG Sharma,13
419106,SC Ganguly,0
419106,TL Suman,7
419106,VVS Laxman,22
419106,WPUJC Vaas,0
419107,A Uniyal,0
419107,AA Jhunjhunwala,14
419107,AD Mascarenhas,9
419107,AP Tare,23
419107,AT Rayudu,55
419107,GC Smith,26
419107,Harbhajan Singh,8
419107,NV Ojha,12
419107,P Dogra,41
419107,R McLaren,11
419107,R Sathish,6
419107,SK Warne,1
419107,SR Tendulkar,17
419107,SS Tiwary,53
419107,ST Jayasuriya,23
419107,YK Pathan,100
419108,AB de Villiers,7
419108,DPMD Jayawardene,0
419108,G Gambhir,72
419108,IK Pathan,21
419108,KC Sangakkara,17
419108,KD Karthik,20
419108,M Kaif,6
419108,M Manhas,31
419108,MF Maharoof,1
419108,MS Bisla,2
419108,PP Chawla,5
419108,RR Powar,3
419108,RS Bopara,56
419108,S Sreesanth,15
419108,TM Dilshan,0
419108,V Sehwag,8
419108,YA Abdulla,0
419108,Yuvraj Singh,4
419109,BJ Hodge,50
419109,CA Pujara,5
419109,EJG Morgan,10
419109,JH Kallis,65
419109,MK Pandey,0
419109,MK Tiwary,50
419109,OA Shah,2
419109,P Kumar,3
419109,R Dravid,21
419109,RE van der Merwe,1
419109,RV Uthappa,20
419109,SC Ganguly,23
419109,SP Goswami,8
419109,V Kohli,2
419110,A Symonds,50
419110,AC Gilchrist,38
419110,HH Gibbs,45
419110,JA Morkel,42
419110,JM Kemp,22
419110,L Balaji,15
419110,M Muralitharan,1
419110,M Vijay,3
419110,ML Hayden,17
419110,MS Dhoni,42
419110,R Ashwin,0
419110,RG Sharma,19
419110,S Badrinath,5
419110,S Tyagi,3
419110,SK Raina,6
419110,TL Suman,10
419110,VVS Laxman,12
419111,A Uniyal,4
419111,AA Jhunjhunwala,53
419111,AB de Villiers,15
419111,AD Mascarenhas,3
419111,G Gambhir,9
419111,GC Smith,18
419111,KD Karthik,23
419111,M Manhas,11
419111,NV Ojha,24
419111,P Dogra,29
419111,SA Asnodkar,5
419111,TM Dilshan,0
419111,V Sehwag,75
419111,YK Pathan,0
419112,DPMD Jayawardene,26
419112,IK Pathan,3
419112,JH Kallis,89
419112,MK Pandey,38
419112,MS Bisla,75
419112,RS Bopara,77
419112,RV Uthappa,51
419112,V Kohli,16
419112,Yuvraj Singh,9
419113,AD Mathews,6
419113,BJ Hodge,0
419113,I Sharma,6
419113,LR Shukla,19
419113,M Kartik,21
419113,M Vijay,33
419113,MK Tiwary,8
419113,ML Hayden,1
419113,MS Dhoni,66
419113,OA Shah,5
419113,RS Gavaskar,2
419113,S Badrinath,43
419113,SC Ganguly,11
419113,SE Bond,1
419113,SK Raina,18
419113,WP Saha,22
419114,A Mishra,3
419114,AB de Villiers,11
419114,AP Tare,17
419114,AT Rayudu,34
419114,DJ Bravo,9
419114,DP Nannes,3
419114,KA Pollard,10
419114,KD Karthik,16
419114,M Manhas,1
419114,MF Maharoof,28
419114,PJ Sangwan,4
419114,S Ladda,0
419114,SR Tendulkar,63
419114,SS Tiwary,61
419114,ST Jayasuriya,7
419114,TM Dilshan,17
419114,V Sehwag,26
419115,AA Jhunjhunwala,5
419115,DR Martyn,19
419115,JH Kallis,44
419115,M Morkel,2
419115,MJ Lumb,10
419115,MK Pandey,42
419115,MM Patel,0
419115,NV Ojha,16
419115,P Dogra,3
419115,S Narwal,0
419115,SK Trivedi,0
419115,SK Warne,4
419115,YK Pathan,26
419116,A Mishra,6
419116,AB de Villiers,2
419116,DA Warner,6
419116,JA Morkel,0
419116,JM Kemp,4
419116,KD Karthik,19
419116,M Manhas,32
419116,M Vijay,14
419116,ML Hayden,93
419116,PA Patel,6
419116,R Bhatia,21
419116,S Badrinath,14
419116,SK Raina,49
419116,TM Dilshan,15
419116,V Sehwag,74
419117,A Symonds,53
419117,AB Barath,7
419117,AC Gilchrist,33
419117,Anirudh Singh,0
419117,Bipul Sharma,8
419117,DPMD Jayawardene,14
419117,HH Gibbs,23
419117,IK Pathan,60
419117,Jaskaran Singh,3
419117,KC Sangakkara,0
419117,MS Bisla,0
419117,PP Chawla,9
419117,RG Sharma,1
419117,RP Singh,4
419117,RS Bopara,38
419117,S Sreesanth,12
419117,TL Suman,26
419117,VVS Laxman,10
419117,WPUJC Vaas,16
419117,Yuvraj Singh,4
419118,AA Jhunjhunwala,45
419118,AC Voges,37
419118,BJ Hodge,36
419118,CA Pujara,29
419118,FY Fazal,31
419118,MJ Lumb,0
419118,MK Tiwary,11
419118,MM Patel,4
419118,NV Ojha,27
419118,OA Shah,19
419118,P Dogra,0
419118,SC Ganguly,33
419118,SK Warne,1
419118,WP Saha,1
419118,YK Pathan,15
419119,AP Tare,9
419119,AT Rayudu,3
419119,DJ Bravo,1
419119,EJG Morgan,7
419119,Harbhajan Singh,4
419119,JH Kallis,66
419119,KA Pollard,21
419119,MK Pandey,40
419119,R Sathish,24
419119,RV Uthappa,23
419119,SR Tendulkar,25
419119,SS Tiwary,25
419119,ST Jayasuriya,2
419119,V Kohli,17
419119,Z Khan,23
419120,A Mishra,0
419120,A Symonds,35
419120,AB de Villiers,27
419120,AC Gilchrist,24
419120,DA Warner,57
419120,DP Nannes,1
419120,HH Gibbs,31
419120,KD Karthik,46
419120,M Manhas,8
419120,MC Henriques,11
419120,MD Mishra,1
419120,RG Sharma,45
419120,S Ladda,0
419120,TL Suman,29
419120,UT Yadav,3
419120,V Sehwag,3
419120,WPUJC Vaas,3
419120,Y Nagar,1
419120,Y Venugopal Rao,1
419121,DPMD Jayawardene,9
419121,IK Pathan,39
419121,J Theron,0
419121,JA Morkel,13
419121,KC Sangakkara,15
419121,M Kaif,14
419121,M Vijay,0
419121,ML Hayden,33
419121,MS Bisla,7
419121,MS Gony,2
419121,PA Patel,57
419121,PP Chawla,8
419121,R Ashwin,2
419121,RR Powar,2
419121,RS Bopara,1
419121,S Badrinath,2
419121,SK Raina,23
419121,Yuvraj Singh,47
419122,AD Mathews,3
419122,CH Gayle,75
419122,KA Pollard,7
419122,OA Shah,31
419122,R Sathish,21
419122,S Dhawan,23
419122,SC Ganguly,31
419122,SR Tendulkar,71
419122,SS Tiwary,30
419123,EJG Morgan,1
419123,GJ Bailey,18
419123,JA Morkel,19
419123,JH Kallis,19
419123,L Balaji,0
419123,M Vijay,3
419123,MK Pandey,20
419123,ML Hayden,32
419123,MV Boucher,11
419123,PA Patel,1
419123,R Ashwin,11
419123,R Dravid,14
419123,RV Uthappa,68
419123,S Badrinath,31
419123,SK Raina,9
419123,V Kohli,24
419124,AC Voges,45
419124,DPMD Jayawardene,23
419124,FY Fazal,45
419124,IK Pathan,1
419124,J Theron,2
419124,KC Sangakkara,29
419124,M Kaif,8
419124,MJ Lumb,41
419124,MS Bisla,35
419124,NV Ojha,13
419124,P Dogra,1
419124,PP Chawla,8
419124,RS Bopara,25
419124,S Sreesanth,0
419124,SJ Srivastava,0
419124,YK Pathan,28
419124,Yuvraj Singh,15
419125,DJ Bravo,11
419125,KA Pollard,20
419125,ML Hayden,20
419125,PA Patel,8
419125,R McLaren,1
419125,R Sathish,5
419125,S Badrinath,55
419125,S Dhawan,56
419125,SK Raina,83
419125,SR Tendulkar,72
419125,SS Tiwary,2
419126,A Symonds,22
419126,AC Gilchrist,1
419126,FY Fazal,8
419126,HH Gibbs,25
419126,MJ Lumb,45
419126,NV Ojha,14
419126,R Sharma,10
419126,RG Sharma,49
419126,RP Singh,1
419126,TL Suman,9
419126,VVS Laxman,10
419126,WPUJC Vaas,8
419126,Y Venugopal Rao,2
419126,YK Pathan,73
419127,AD Mathews,19
419127,B Lee,7
419127,CH Gayle,14
419127,DJ Hussey,3
419127,DPMD Jayawardene,16
419127,IK Pathan,22
419127,K Goel,17
419127,KC Sangakkara,30
419127,MK Tiwary,75
419127,MS Bisla,22
419127,Mandeep Singh,4
419127,RS Bopara,0
419127,SC Ganguly,50
419127,Yuvraj Singh,24
419128,A Kumble,1
419128,AB McDonald,18
419128,AB de Villiers,45
419128,DA Warner,33
419128,DW Steyn,8
419128,EJG Morgan,17
419128,JH Kallis,27
419128,KD Karthik,17
419128,KM Jadhav,50
419128,MK Pandey,39
419128,MV Boucher,2
419128,P Kumar,0
419128,R Dravid,1
419128,R Vinay Kumar,2
419128,RV Uthappa,15
419128,V Kohli,38
419128,V Sehwag,12
419129,AA Jhunjhunwala,11
419129,AC Voges,20
419129,FY Fazal,17
419129,JA Morkel,28
419129,KB Arun Karthik,3
419129,M Vijay,42
419129,MJ Lumb,30
419129,ML Hayden,19
419129,MS Dhoni,21
419129,NV Ojha,80
419129,P Dogra,5
419129,S Badrinath,25
419129,S Narwal,2
419129,SK Raina,14
419129,SW Tait,1
419129,T Thushara,2
419129,YK Pathan,8
419130,A Symonds,1
419130,AC Gilchrist,0
419130,AT Rayudu,6
419130,DJ Bravo,23
419130,HH Gibbs,27
419130,Harbhajan Singh,49
419130,Jaskaran Singh,1
419130,KA Pollard,1
419130,KAJ Roach,10
419130,MD Mishra,13
419130,R McLaren,13
419130,R Sathish,3
419130,RG Sharma,45
419130,RP Singh,1
419130,S Dhawan,8
419130,SR Tendulkar,55
419130,SS Tiwary,4
419130,TL Suman,15
419130,Y Venugopal Rao,7
419131,AB Agarkar,17
419131,AD Mathews,24
419131,CH Gayle,30
419131,CK Langeveldt,0
419131,DA Warner,107
419131,DJ Hussey,29
419131,G Gambhir,1
419131,KD Karthik,0
419131,KM Jadhav,4
419131,M Kartik,1
419131,MK Tiwary,0
419131,Mandeep Singh,0
419131,PD Collingwood,53
419131,SC Ganguly,5
419131,V Sehwag,8
419131,WP Saha,20
419132,AT Rayudu,9
419132,B Lee,3
419132,DJ Bravo,8
419132,DPMD Jayawardene,20
419132,Harbhajan Singh,1
419132,IK Pathan,18
419132,K Goel,1
419132,KA Pollard,20
419132,MS Bisla,11
419132,PP Chawla,22
419132,R Sathish,17
419132,RS Bopara,1
419132,S Dhawan,50
419132,SE Marsh,57
419132,SJ Srivastava,1
419132,SR Tendulkar,11
419132,SS Tiwary,31
419132,VS Malik,6
419132,Yuvraj Singh,2
419133,CL White,21
419133,JA Morkel,1
419133,JH Kallis,52
419133,KP Pietersen,23
419133,M Vijay,78
419133,MK Pandey,5
419133,ML Hayden,12
419133,MS Dhoni,14
419133,RV Uthappa,21
419133,S Badrinath,7
419133,SK Raina,40
419133,V Kohli,34
419134,AA Jhunjhunwala,2
419134,AB McDonald,14
419134,AC Voges,15
419134,DA Warner,4
419134,FY Fazal,0
419134,G Gambhir,43
419134,KD Karthik,69
419134,KM Jadhav,10
419134,MJ Lumb,0
419134,NV Ojha,27
419134,P Dogra,20
419134,PD Collingwood,16
419134,S Narwal,12
419134,SK Trivedi,7
419134,SK Warne,0
419134,SW Tait,11
419134,V Sehwag,19
419134,YK Pathan,24
419135,A Symonds,45
419135,AB Agarkar,8
419135,AC Gilchrist,9
419135,AD Mathews,4
419135,CA Pujara,17
419135,CH Gayle,4
419135,DJ Hussey,31
419135,HH Gibbs,50
419135,MD Mishra,29
419135,MK Tiwary,5
419135,RG Sharma,2
419135,SC Ganguly,88
419135,TL Suman,15
419135,WP Saha,10
419136,B Lee,1
419136,CL White,6
419136,IK Pathan,16
419136,JH Kallis,9
419136,KC Sangakkara,45
419136,KP Pietersen,66
419136,MK Pandey,29
419136,MS Bisla,28
419136,RS Bopara,42
419136,RV Uthappa,22
419136,SE Marsh,2
419136,V Kohli,42
419136,Yuvraj Singh,36
419137,AA Jhunjhunwala,7
419137,AS Raut,2
419137,FY Fazal,4
419137,JA Morkel,62
419137,M Vijay,127
419137,MJ Lumb,37
419137,ML Hayden,34
419137,MS Dhoni,0
419137,NV Ojha,94
